product_id,product_name,category,brand,retail_price,selling_price,discount_percentage,rating,reviews_count,seller_name,is_flipkart_assured,availability,crawl_timestamp
FK_000499,Product 499,Electronics,LG,33378.86,12503.72,62.54,5.0,3909,RetailNet,False,Limited Stock,2024-06-23
FK_000500,Product 500,Books,Sony,44143.69,39446.8,10.64,4.5,1999,Cloudtail India,True,In Stock,2024-04-29
FK_000501,Product 501,Automotive,Sony,40799.22,24483.61,39.99,3.5,2711,SuperComNet,False,Limited Stock,2023-03-18
FK_000502,Product 502,Beauty & Personal Care,Samsung,34414.15,12265.2,64.36,4.2,400,RetailNet,False,In Stock,2024-09-24
FK_000503,Product 503,Beauty & Personal Care,Philips,5966.38,4163.34,30.22,3.5,3648,SuperComNet,False,In Stock,2024-05-29
FK_000504,Product 504,Mobiles & Accessories,Prestige,14814.78,6085.91,58.92,4.0,2628,Cloudtail India,False,In Stock,2024-07-02
FK_000505,Product 505,Automotive,JBL,15835.44,13667.57,13.69,4.5,1656,Appario Retail,False,In Stock,2024-10-20
FK_000506,Product 506,Electronics,OnePlus,12872.87,4402.52,65.8,4.5,620,Cloudtail India,False,In Stock,2023-04-02
FK_000507,Product 507,Mobiles & Accessories,MI,25992.78,11998.27,53.84,3.5,246,SuperComNet,False,In Stock,2024-04-10
FK_000508,Product 508,Home & Kitchen,Bajaj,27009.91,9132.05,66.19,4.8,3339,Cloudtail India,False,Out of Stock,2024-04-10
FK_000509,Product 509,Mobiles & Accessories,Realme,18165.86,9268.22,48.98,4.2,3010,Cloudtail India,True,In Stock,2024-08-21
FK_000510,Product 510,Clothing,Apple,18012.56,12857.37,28.62,4.0,4719,Appario Retail,True,In Stock,2023-02-09
FK_000511,Product 511,Electronics,Bajaj,41513.5,14122.89,65.98,4.2,2368,SuperComNet,False,Limited Stock,2024-11-20
FK_000512,Product 512,Clothing,,39570.0,30504.51,22.91,4.2,3994,Cloudtail India,False,Limited Stock,2023-11-25
FK_000513,Product 513,Automotive,Puma,15735.89,11551.72,26.59,4.2,1839,Cloudtail India,False,In Stock,2023-10-12
FK_000514,Product 514,Sports & Fitness,Realme,45732.53,22614.74,50.55,4.2,2903,Appario Retail,False,In Stock,2024-07-07
FK_000515,Product 515,Clothing,Bajaj,47664.34,21568.11,54.75,4.2,4395,RetailNet,False,Out of Stock,2023-03-07
FK_000516,Product 516,Home & Kitchen,OnePlus,16673.76,5767.45,65.41,0.0,4498,SuperComNet,False,Limited Stock,2024-09-27
FK_000517,Product 517,Mobiles & Accessories,LG,18044.03,14740.17,18.31,4.5,3691,RetailNet,True,In Stock,2024-10-18
FK_000518,Product 518,Sports & Fitness,Boat,25528.89,11010.61,56.87,4.2,3841,RetailNet,False,In Stock,2024-09-23
FK_000519,Product 519,Mobiles & Accessories,Reebok,47085.48,22125.47,53.01,0.0,4348,Appario Retail,False,Limited Stock,2023-04-19
FK_000520,Product 520,Clothing,Bajaj,43877.81,39862.99,9.15,4.5,1392,Appario Retail,False,Limited Stock,2024-02-19
FK_000521,Product 521,Mobiles & Accessories,MI,5577.11,3894.5,30.17,4.8,3750,SuperComNet,False,Out of Stock,2023-04-02
FK_000522,Product 522,Automotive,Dell,19940.17,15278.16,23.38,4.8,4255,RetailNet,False,In Stock,2024-01-03
FK_000523,Product 523,Sports & Fitness,Bajaj,27891.87,20977.48,24.79,4.0,3008,Cloudtail India,False,In Stock,2024-02-27
FK_000524,Product 524,Automotive,Samsung,25405.06,7903.51,68.89,0.0,4300,RetailNet,False,In Stock,2024-07-25
FK_000525,Product 525,Clothing,Dell,10096.22,5373.21,46.78,4.2,3338,Appario Retail,False,In Stock,2023-08-28
FK_000526,Product 526,Automotive,LG,43011.43,20796.03,51.65,0.0,3514,Cloudtail India,False,In Stock,2024-03-10
FK_000527,Product 527,Home & Kitchen,Sony,34008.57,10719.5,68.48,4.8,4953,Cloudtail India,False,In Stock,2023-07-31
FK_000528,Product 528,Clothing,Puma,41976.46,29585.01,29.52,0.0,759,Appario Retail,False,In Stock,2024-02-04
FK_000529,Product 529,Clothing,Puma,43008.83,18442.19,57.12,3.5,2768,Cloudtail India,True,In Stock,2024-09-01
FK_000530,Product 530,Clothing,Apple,37543.61,25064.11,33.24,4.0,3088,RetailNet,False,Limited Stock,2024-06-09
FK_000531,Product 531,Electronics,Samsung,22240.92,8558.31,61.52,4.0,2115,Appario Retail,False,Out of Stock,2024-12-30
FK_000532,Product 532,Mobiles & Accessories,Realme,30722.06,25579.19,16.74,4.5,4228,SuperComNet,False,Limited Stock,2024-04-12
FK_000533,Product 533,Electronics,MI,8438.09,2818.32,66.6,4.2,1723,Appario Retail,False,Limited Stock,2023-06-19
FK_000534,Product 534,Electronics,,33845.45,27340.35,19.22,0.0,2966,SuperComNet,False,In Stock,2023-07-29
FK_000535,Product 535,Home & Kitchen,Bajaj,9373.04,6917.3,26.2,3.5,429,SuperComNet,False,In Stock,2023-09-13
FK_000536,Product 536,Sports & Fitness,Philips,34850.5,15978.95,54.15,4.2,2355,Appario Retail,False,In Stock,2024-11-13
FK_000537,Product 537,Mobiles & Accessories,Dell,11865.11,8235.57,30.59,0.0,2459,Appario Retail,False,In Stock,2023-03-14
FK_000538,Product 538,Automotive,Puma,6318.79,3505.03,44.53,4.2,4192,SuperComNet,False,Limited Stock,2023-05-27
FK_000539,Product 539,Beauty & Personal Care,Dell,8681.58,5738.52,33.9,4.2,1718,SuperComNet,False,In Stock,2023-12-06
FK_000540,Product 540,Clothing,Philips,598.61,279.85,53.25,4.5,1265,Cloudtail India,False,In Stock,2023-11-13
FK_000541,Product 541,Automotive,OnePlus,36077.61,28919.81,19.84,4.8,1308,Appario Retail,False,In Stock,2024-09-09
FK_000542,Product 542,Clothing,Dell,36753.85,33519.51,8.8,4.8,1050,Appario Retail,False,In Stock,2024-08-28
FK_000543,Product 543,Home & Kitchen,JBL,25989.2,19621.85,24.5,4.8,3473,Cloudtail India,False,In Stock,2024-07-28
FK_000544,Product 544,Clothing,Adidas,8487.46,5446.4,35.83,3.5,2249,Appario Retail,True,In Stock,2023-06-03
FK_000545,Product 545,Electronics,Samsung,4635.94,3897.9,15.92,0.0,2809,Cloudtail India,True,In Stock,2023-09-12
FK_000546,Product 546,Mobiles & Accessories,Samsung,1446.88,1040.89,28.06,4.0,2921,Cloudtail India,True,In Stock,2023-12-17
FK_000547,Product 547,Beauty & Personal Care,Prestige,8704.53,6006.13,31.0,4.8,4676,Appario Retail,False,Limited Stock,2024-06-30
FK_000548,Product 548,Books,Reebok,44597.35,40704.0,8.73,5.0,4041,RetailNet,True,In Stock,2023-11-08
FK_000549,Product 549,Clothing,JBL,12456.07,7111.17,42.91,4.8,2417,SuperComNet,True,In Stock,2024-10-30
FK_000550,Product 550,Automotive,Reebok,18036.43,6767.27,62.48,0.0,532,Appario Retail,True,In Stock,2023-05-14
FK_000551,Product 551,Electronics,Sony,5714.6,4865.41,14.86,4.8,898,RetailNet,False,In Stock,2023-05-09
FK_000552,Product 552,Books,Lenovo,11506.88,6459.96,43.86,4.0,2654,Cloudtail India,True,In Stock,2024-03-11
FK_000553,Product 553,Beauty & Personal Care,Apple,26201.62,13569.82,48.21,0.0,1469,RetailNet,False,In Stock,2023-10-07
FK_000554,Product 554,Books,Bajaj,30583.76,20717.44,32.26,4.0,2920,Appario Retail,True,Out of Stock,2023-12-24
FK_000555,Product 555,Electronics,LG,12644.94,6250.39,50.57,0.0,1252,Appario Retail,False,Out of Stock,2023-09-09
FK_000556,Product 556,Mobiles & Accessories,Lenovo,3357.74,2293.34,31.7,4.2,769,RetailNet,False,In Stock,2023-05-15
FK_000557,Product 557,Mobiles & Accessories,Samsung,19856.13,12350.51,37.8,4.0,833,Appario Retail,False,In Stock,2024-06-06
FK_000558,Product 558,Sports & Fitness,Lenovo,12093.07,11430.37,5.48,4.2,2209,SuperComNet,False,In Stock,2024-10-21
FK_000559,Product 559,Mobiles & Accessories,Reebok,11367.92,5688.51,49.96,4.2,4649,RetailNet,False,In Stock,2023-11-15
FK_000560,Product 560,Sports & Fitness,Boat,48013.21,24971.67,47.99,4.8,3424,Cloudtail India,False,In Stock,2023-03-21
FK_000561,Product 561,Books,Lenovo,31006.87,28681.35,7.5,4.5,1091,RetailNet,False,In Stock,2023-07-10
FK_000562,Product 562,Home & Kitchen,Boat,28065.48,19943.33,28.94,4.0,1196,RetailNet,False,In Stock,2024-03-28
FK_000563,Product 563,Automotive,Lenovo,21080.87,6610.96,68.64,4.5,3914,RetailNet,True,Out of Stock,2023-12-10
FK_000564,Product 564,Automotive,Realme,21732.74,14702.2,32.35,4.8,1660,RetailNet,False,Limited Stock,2023-01-30
FK_000565,Product 565,Books,Adidas,27274.8,17011.29,37.63,0.0,4654,Cloudtail India,True,Out of Stock,2024-02-18
FK_000566,Product 566,Clothing,Apple,34973.28,12537.92,64.15,4.2,260,Cloudtail India,False,In Stock,2024-01-03
FK_000567,Product 567,Clothing,LG,35256.23,17056.96,51.62,3.5,2264,Cloudtail India,False,In Stock,2024-08-18
FK_000568,Product 568,Mobiles & Accessories,JBL,8998.85,5144.64,42.83,0.0,4900,RetailNet,False,In Stock,2024-05-16
FK_000569,Product 569,Automotive,Adidas,25255.58,10895.26,56.86,4.5,1185,SuperComNet,False,In Stock,2024-10-23
FK_000570,Product 570,Automotive,LG,20891.93,8110.25,61.18,4.8,2449,SuperComNet,False,In Stock,2024-12-01
FK_000571,Product 571,Sports & Fitness,Prestige,43591.08,28464.98,34.7,0.0,3533,Cloudtail India,False,In Stock,2023-01-21
FK_000572,Product 572,Home & Kitchen,LG,31755.24,20361.46,35.88,4.5,4370,SuperComNet,False,In Stock,2024-07-02
FK_000573,Product 573,Electronics,Apple,26858.95,18777.09,30.09,4.8,4301,SuperComNet,True,Out of Stock,2023-09-03
FK_000574,Product 574,Clothing,Bajaj,6212.03,1997.79,67.84,4.8,3344,SuperComNet,False,Out of Stock,2023-10-10
FK_000575,Product 575,Automotive,Boat,30479.08,15142.01,50.32,3.5,866,SuperComNet,False,In Stock,2024-09-05
FK_000576,Product 576,Sports & Fitness,Lenovo,6301.59,5645.59,10.41,4.8,92,SuperComNet,False,In Stock,2023-08-20
FK_000577,Product 577,Beauty & Personal Care,Prestige,17191.73,6689.3,61.09,4.0,3178,Appario Retail,False,In Stock,2023-11-12
FK_000578,Product 578,Sports & Fitness,Boat,7570.68,4827.07,36.24,4.2,1351,Cloudtail India,True,In Stock,2023-12-02
FK_000579,Product 579,Clothing,Realme,34757.65,31466.1,9.47,0.0,364,RetailNet,True,In Stock,2024-02-15
FK_000580,Product 580,Clothing,Samsung,10709.48,6347.51,40.73,0.0,4916,SuperComNet,False,Out of Stock,2023-09-02
FK_000581,Product 581,Sports & Fitness,HP,19897.04,13506.11,32.12,4.5,3718,Appario Retail,False,In Stock,2024-01-22
FK_000582,Product 582,Electronics,Puma,44835.9,17015.22,62.05,4.0,1924,RetailNet,False,In Stock,2024-11-19
FK_000583,Product 583,Books,Samsung,10613.66,8675.61,18.26,3.5,3095,Appario Retail,False,In Stock,2024-12-25
FK_000584,Product 584,Clothing,OnePlus,25636.35,10582.69,58.72,0.0,2538,SuperComNet,False,In Stock,2023-12-24
FK_000585,Product 585,Sports & Fitness,HP,21253.95,12486.7,41.25,4.5,1296,SuperComNet,True,In Stock,2024-09-05
FK_000586,Product 586,Automotive,Puma,1397.14,1277.68,8.55,0.0,2276,SuperComNet,True,Out of Stock,2023-01-22
FK_000587,Product 587,Sports & Fitness,Prestige,39741.53,12649.73,68.17,4.5,2,SuperComNet,True,In Stock,2023-01-19
FK_000588,Product 588,Home & Kitchen,Samsung,3917.77,2416.48,38.32,0.0,3492,RetailNet,False,In Stock,2023-10-14
FK_000589,Product 589,Books,Philips,23975.62,18243.05,23.91,0.0,1753,RetailNet,True,Limited Stock,2023-10-03
FK_000590,Product 590,Beauty & Personal Care,Philips,28253.58,18220.73,35.51,4.0,910,Appario Retail,False,In Stock,2024-10-20
FK_000591,Product 591,Electronics,Nike,31607.11,12402.63,60.76,4.2,306,Cloudtail India,False,In Stock,2024-07-05
FK_000592,Product 592,Mobiles & Accessories,OnePlus,34587.27,26002.71,24.82,4.0,4231,SuperComNet,False,In Stock,2024-11-09
FK_000593,Product 593,Beauty & Personal Care,LG,13036.98,10752.9,17.52,4.0,4015,Appario Retail,True,Out of Stock,2024-08-25
FK_000594,Product 594,Books,Realme,993.95,860.86,13.39,5.0,1438,Appario Retail,True,In Stock,2023-03-13
FK_000595,Product 595,Books,,36310.46,27465.23,24.36,4.2,872,Appario Retail,False,In Stock,2023-12-31
FK_000596,Product 596,Books,,27015.0,11967.64,55.7,0.0,1141,SuperComNet,False,Limited Stock,2023-12-01
FK_000597,Product 597,Beauty & Personal Care,JBL,41887.83,26950.63,35.66,4.0,665,SuperComNet,False,Out of Stock,2024-10-13
FK_000598,Product 598,Automotive,JBL,41158.72,33013.41,19.79,4.8,208,Appario Retail,False,In Stock,2024-08-12
FK_000599,Product 599,Books,MI,42244.65,35570.0,15.8,4.0,951,SuperComNet,False,Out of Stock,2023-07-18
FK_000600,Product 600,Sports & Fitness,Apple,24512.19,17984.59,26.63,0.0,1057,Appario Retail,False,In Stock,2023-01-17
FK_000601,Product 601,Beauty & Personal Care,,17014.61,5767.95,66.1,4.5,4744,RetailNet,False,In Stock,2023-08-06
FK_000602,Product 602,Mobiles & Accessories,Lenovo,39682.13,28848.91,27.3,4.2,4722,SuperComNet,False,In Stock,2024-10-11
FK_000603,Product 603,Books,Nike,22839.06,7027.58,69.23,4.2,4620,RetailNet,False,In Stock,2023-05-27
FK_000604,Product 604,Sports & Fitness,Dell,9580.39,6079.72,36.54,0.0,4008,Cloudtail India,False,In Stock,2023-07-29
FK_000605,Product 605,Automotive,Reebok,42821.21,35691.48,16.65,0.0,1868,SuperComNet,False,Limited Stock,2024-10-31
FK_000606,Product 606,Home & Kitchen,Apple,44186.71,16384.43,62.92,4.2,4864,Cloudtail India,False,In Stock,2024-02-18
FK_000607,Product 607,Automotive,LG,23582.33,15347.38,34.92,3.5,771,Appario Retail,False,In Stock,2024-10-26
FK_000608,Product 608,Mobiles & Accessories,OnePlus,4247.14,2075.58,51.13,4.2,4835,SuperComNet,False,In Stock,2023-11-26
FK_000609,Product 609,Books,Sony,19697.39,6118.01,68.94,4.2,4030,SuperComNet,False,Limited Stock,2023-12-18
FK_000610,Product 610,Mobiles & Accessories,Apple,40275.11,36948.39,8.26,3.5,521,SuperComNet,False,Out of Stock,2023-06-12
FK_000611,Product 611,Beauty & Personal Care,,45137.81,40041.75,11.29,4.8,3355,Cloudtail India,True,In Stock,2023-04-11
FK_000612,Product 612,Clothing,Sony,10571.9,5092.48,51.83,4.5,1400,Cloudtail India,True,Limited Stock,2023-11-23
FK_000613,Product 613,Books,Puma,3815.19,2925.49,23.32,4.5,3738,Appario Retail,True,In Stock,2023-11-23
FK_000614,Product 614,Clothing,OnePlus,43928.85,36469.73,16.98,0.0,4343,RetailNet,False,In Stock,2023-06-04
FK_000615,Product 615,Sports & Fitness,Adidas,19775.54,18280.51,7.56,0.0,3723,RetailNet,False,Out of Stock,2023-01-10
FK_000616,Product 616,Home & Kitchen,Puma,27317.17,25563.41,6.42,4.2,3247,Cloudtail India,True,In Stock,2023-12-19
FK_000617,Product 617,Electronics,Realme,48419.26,21624.04,55.34,0.0,1858,SuperComNet,True,Limited Stock,2023-07-02
FK_000618,Product 618,Mobiles & Accessories,Reebok,3794.95,3273.52,13.74,5.0,4781,RetailNet,False,In Stock,2024-03-30
FK_000619,Product 619,Automotive,LG,32591.74,21054.26,35.4,0.0,4064,RetailNet,True,In Stock,2024-10-07
FK_000620,Product 620,Home & Kitchen,JBL,4168.22,2318.36,44.38,4.2,4681,Cloudtail India,True,Limited Stock,2023-01-06
FK_000621,Product 621,Books,Bajaj,19085.71,12817.96,32.84,4.0,2398,Appario Retail,False,Out of Stock,2023-11-29
FK_000622,Product 622,Clothing,OnePlus,40288.82,37565.3,6.76,4.2,142,Cloudtail India,True,In Stock,2023-11-29
FK_000623,Product 623,Automotive,Realme,21956.88,9676.4,55.93,0.0,2851,Cloudtail India,True,In Stock,2023-09-15
FK_000624,Product 624,Clothing,Boat,49860.53,47028.45,5.68,4.0,3469,SuperComNet,False,Out of Stock,2023-07-30
FK_000625,Product 625,Beauty & Personal Care,Realme,28173.43,12813.28,54.52,3.5,3695,Cloudtail India,False,In Stock,2023-02-20
FK_000626,Product 626,Clothing,Reebok,16397.53,6057.25,63.06,4.8,717,SuperComNet,False,Limited Stock,2024-03-20
FK_000627,Product 627,Beauty & Personal Care,Puma,11395.51,7620.18,33.13,0.0,642,Appario Retail,True,Out of Stock,2024-10-20
FK_000628,Product 628,Sports & Fitness,Puma,17850.77,10744.38,39.81,4.8,3440,SuperComNet,False,In Stock,2024-01-12
FK_000629,Product 629,Automotive,Adidas,18940.4,12121.86,36.0,4.5,2548,Appario Retail,False,In Stock,2024-10-01
FK_000630,Product 630,Automotive,Realme,3901.33,2719.23,30.3,3.5,3693,Appario Retail,True,In Stock,2024-04-30
FK_000631,Product 631,Electronics,Prestige,18793.92,7013.89,62.68,4.5,369,Appario Retail,True,In Stock,2023-02-20
FK_000632,Product 632,Books,Puma,23479.81,8661.7,63.11,0.0,3650,Cloudtail India,True,Out of Stock,2023-06-03
FK_000633,Product 633,Beauty & Personal Care,Adidas,36275.52,26542.8,26.83,5.0,786,SuperComNet,False,Limited Stock,2024-08-04
FK_000634,Product 634,Electronics,Boat,33008.11,18161.06,44.98,4.2,949,RetailNet,False,In Stock,2023-11-06
FK_000635,Product 635,Clothing,Prestige,35583.9,12365.41,65.25,4.0,521,Cloudtail India,False,In Stock,2024-02-03
FK_000636,Product 636,Clothing,Apple,914.0,296.78,67.53,4.0,2943,Appario Retail,False,In Stock,2023-05-14
FK_000637,Product 637,Electronics,JBL,11274.54,6981.2,38.08,0.0,354,RetailNet,False,In Stock,2023-08-08
FK_000638,Product 638,Automotive,Adidas,33253.37,21804.23,34.43,5.0,2335,Cloudtail India,False,In Stock,2023-06-12
FK_000639,Product 639,Clothing,Reebok,24457.47,18802.9,23.12,0.0,1482,RetailNet,False,In Stock,2024-10-09
FK_000640,Product 640,Mobiles & Accessories,JBL,763.02,249.28,67.33,4.5,1647,Appario Retail,True,In Stock,2024-07-22
FK_000641,Product 641,Sports & Fitness,Puma,40322.48,34564.43,14.28,4.0,3045,RetailNet,False,Limited Stock,2024-05-16
FK_000642,Product 642,Sports & Fitness,Nike,38754.07,22209.96,42.69,4.8,4631,RetailNet,False,In Stock,2024-11-19
FK_000643,Product 643,Mobiles & Accessories,Dell,27646.75,21185.7,23.37,3.5,2215,Appario Retail,False,Out of Stock,2023-04-25
FK_000644,Product 644,Electronics,Reebok,3789.93,2912.94,23.14,4.2,4716,RetailNet,False,Out of Stock,2024-05-13
FK_000645,Product 645,Mobiles & Accessories,MI,38442.49,26402.3,31.32,4.2,427,Cloudtail India,False,In Stock,2024-04-16
FK_000646,Product 646,Beauty & Personal Care,Adidas,29393.82,8841.66,69.92,4.5,2537,RetailNet,False,In Stock,2023-05-29
FK_000647,Product 647,Beauty & Personal Care,Bajaj,39207.02,35846.98,8.57,0.0,544,SuperComNet,True,In Stock,2023-08-29
FK_000648,Product 648,Electronics,Apple,37711.48,21642.62,42.61,0.0,2764,Cloudtail India,False,In Stock,2023-05-03
FK_000649,Product 649,Mobiles & Accessories,Philips,40248.6,36074.82,10.37,3.5,4919,RetailNet,False,Out of Stock,2023-03-10
FK_000650,Product 650,Beauty & Personal Care,Boat,26141.4,22209.73,15.04,4.5,3765,SuperComNet,False,In Stock,2023-03-04
FK_000651,Product 651,Automotive,Adidas,7446.06,4946.42,33.57,0.0,658,SuperComNet,True,In Stock,2023-01-16
FK_000652,Product 652,Mobiles & Accessories,Realme,33722.29,20847.12,38.18,4.2,2827,SuperComNet,True,In Stock,2024-01-25
FK_000653,Product 653,Automotive,HP,31213.45,24402.68,21.82,3.5,2058,RetailNet,False,Limited Stock,2024-08-12
FK_000654,Product 654,Beauty & Personal Care,OnePlus,37241.53,27718.87,25.57,4.8,3327,Appario Retail,False,In Stock,2024-09-25
FK_000655,Product 655,Sports & Fitness,MI,8909.11,7960.29,10.65,4.8,730,SuperComNet,False,In Stock,2023-09-15
FK_000656,Product 656,Beauty & Personal Care,HP,10151.27,7642.89,24.71,4.2,1832,Appario Retail,False,In Stock,2023-08-05
FK_000657,Product 657,Automotive,Boat,44575.27,14339.86,67.83,4.0,408,Cloudtail India,False,Limited Stock,2024-04-23
FK_000658,Product 658,Home & Kitchen,HP,37623.9,12637.87,66.41,3.5,4179,Appario Retail,False,In Stock,2023-04-24
FK_000659,Product 659,Books,Philips,45457.31,33288.39,26.77,0.0,3247,Appario Retail,True,In Stock,2024-01-15
FK_000660,Product 660,Clothing,MI,38056.41,22030.86,42.11,3.5,4802,Appario Retail,True,In Stock,2024-10-19
FK_000661,Product 661,Mobiles & Accessories,MI,30059.19,10785.24,64.12,4.5,133,Appario Retail,False,In Stock,2023-08-25
FK_000662,Product 662,Home & Kitchen,Adidas,32879.57,31104.07,5.4,4.2,4883,Appario Retail,False,In Stock,2024-04-20
FK_000663,Product 663,Beauty & Personal Care,Adidas,44511.83,18832.96,57.69,4.8,4959,Cloudtail India,False,In Stock,2024-08-20
FK_000664,Product 664,Sports & Fitness,HP,29150.93,9724.75,66.64,4.0,666,Cloudtail India,False,In Stock,2024-11-09
FK_000665,Product 665,Electronics,Samsung,31803.37,28324.08,10.94,4.5,276,Appario Retail,True,In Stock,2023-05-09
FK_000666,Product 666,Beauty & Personal Care,OnePlus,8245.6,6968.36,15.49,4.2,3307,Appario Retail,False,In Stock,2024-05-24
FK_000667,Product 667,Sports & Fitness,Boat,23959.1,7798.69,67.45,4.2,881,SuperComNet,False,In Stock,2023-06-14
FK_000668,Product 668,Books,MI,35961.66,21598.57,39.94,3.5,2060,Cloudtail India,False,In Stock,2023-10-04
FK_000669,Product 669,Beauty & Personal Care,Puma,13911.66,13088.09,5.92,4.2,2082,RetailNet,True,In Stock,2023-09-14
FK_000670,Product 670,Automotive,Boat,10511.58,8225.31,21.75,4.2,1237,Cloudtail India,False,Limited Stock,2023-05-12
FK_000671,Product 671,Electronics,,16034.43,10542.64,34.25,4.5,2452,RetailNet,False,In Stock,2024-07-23
FK_000672,Product 672,Sports & Fitness,Lenovo,12454.28,6222.16,50.04,4.8,158,SuperComNet,False,In Stock,2023-09-14
FK_000673,Product 673,Sports & Fitness,Puma,11138.18,5272.81,52.66,4.0,2596,Appario Retail,False,In Stock,2023-05-21
FK_000674,Product 674,Sports & Fitness,MI,21530.12,6523.63,69.7,0.0,3815,SuperComNet,True,In Stock,2024-11-16
FK_000675,Product 675,Books,,45438.01,34673.75,23.69,4.2,4374,Appario Retail,True,In Stock,2024-11-17
FK_000676,Product 676,Beauty & Personal Care,Dell,25599.45,15364.79,39.98,4.2,2526,Cloudtail India,True,In Stock,2023-07-28
FK_000677,Product 677,Books,Reebok,9802.06,5913.58,39.67,0.0,110,Appario Retail,False,Limited Stock,2024-12-16
FK_000678,Product 678,Mobiles & Accessories,Philips,4310.1,2958.02,31.37,4.5,541,RetailNet,False,Out of Stock,2024-06-02
FK_000679,Product 679,Clothing,Sony,34959.73,29366.17,16.0,5.0,1138,RetailNet,False,Out of Stock,2023-02-20
FK_000680,Product 680,Clothing,Adidas,19448.54,6120.46,68.53,4.8,3283,SuperComNet,True,Limited Stock,2024-05-17
FK_000681,Product 681,Mobiles & Accessories,Bajaj,41180.63,16278.7,60.47,0.0,3610,Cloudtail India,False,Limited Stock,2023-09-16
FK_000682,Product 682,Beauty & Personal Care,Prestige,33145.78,20752.57,37.39,4.8,4455,RetailNet,False,Out of Stock,2023-06-27
FK_000683,Product 683,Automotive,Adidas,39913.95,22267.99,44.21,4.5,3557,SuperComNet,True,In Stock,2024-06-26
FK_000684,Product 684,Books,HP,13961.33,11201.18,19.77,4.2,2419,Cloudtail India,False,In Stock,2023-12-22
FK_000685,Product 685,Electronics,MI,34771.77,20741.36,40.35,4.2,1756,Cloudtail India,True,In Stock,2023-11-14
FK_000686,Product 686,Sports & Fitness,,13571.07,6762.46,50.17,4.5,3086,SuperComNet,True,In Stock,2024-10-27
FK_000687,Product 687,Sports & Fitness,Prestige,46983.89,28899.79,38.49,4.2,2306,RetailNet,True,In Stock,2023-12-30
FK_000688,Product 688,Beauty & Personal Care,Adidas,32000.53,9801.76,69.37,4.0,975,RetailNet,False,Limited Stock,2023-02-24
FK_000689,Product 689,Automotive,MI,16563.33,9152.9,44.74,4.2,722,SuperComNet,False,In Stock,2023-06-05
FK_000690,Product 690,Clothing,Samsung,13840.84,9811.77,29.11,4.2,2570,RetailNet,False,In Stock,2023-02-13
FK_000691,Product 691,Clothing,Bajaj,9950.87,4458.98,55.19,0.0,324,SuperComNet,False,In Stock,2024-08-15
FK_000692,Product 692,Sports & Fitness,Sony,34884.73,29275.27,16.08,4.8,1529,RetailNet,False,In Stock,2024-11-08
FK_000693,Product 693,Beauty & Personal Care,Puma,11326.42,7929.63,29.99,4.5,1945,RetailNet,False,In Stock,2024-06-25
FK_000694,Product 694,Books,Philips,29967.51,21711.46,27.55,4.2,4486,SuperComNet,True,In Stock,2023-11-18
FK_000695,Product 695,Clothing,Nike,13599.43,9102.1,33.07,0.0,2430,SuperComNet,False,In Stock,2024-10-09
FK_000696,Product 696,Books,OnePlus,33267.46,14697.56,55.82,4.2,4111,RetailNet,False,In Stock,2023-01-14
FK_000697,Product 697,Automotive,,40839.52,25945.35,36.47,0.0,3510,SuperComNet,True,In Stock,2023-12-23
FK_000698,Product 698,Clothing,Samsung,39012.25,16927.42,56.61,0.0,845,RetailNet,False,In Stock,2024-04-27
FK_000699,Product 699,Clothing,Philips,38162.14,21954.68,42.47,4.2,4964,Appario Retail,False,In Stock,2024-09-09
FK_000700,Product 700,Home & Kitchen,Reebok,9792.26,7125.83,27.23,4.0,567,Cloudtail India,True,In Stock,2023-12-25
FK_000701,Product 701,Clothing,Sony,4875.05,2064.58,57.65,4.2,3688,Cloudtail India,False,In Stock,2023-11-14
FK_000702,Product 702,Mobiles & Accessories,Puma,35097.97,27906.4,20.49,0.0,2179,RetailNet,True,In Stock,2023-03-16
FK_000703,Product 703,Electronics,Nike,18733.19,15065.23,19.58,4.0,2019,Cloudtail India,False,In Stock,2024-08-13
FK_000704,Product 704,Mobiles & Accessories,,21901.14,13624.7,37.79,0.0,3319,RetailNet,True,In Stock,2023-07-13
FK_000705,Product 705,Beauty & Personal Care,Realme,2041.88,1593.48,21.96,5.0,2320,SuperComNet,True,In Stock,2023-12-29
FK_000706,Product 706,Beauty & Personal Care,MI,13349.03,12602.82,5.59,4.2,1646,Appario Retail,True,In Stock,2023-04-06
FK_000707,Product 707,Books,Lenovo,2166.98,1145.47,47.14,4.5,4003,Cloudtail India,False,Limited Stock,2023-02-09
FK_000708,Product 708,Mobiles & Accessories,JBL,44019.7,27195.37,38.22,4.0,3909,Cloudtail India,False,In Stock,2024-02-01
FK_000709,Product 709,Mobiles & Accessories,Boat,12548.14,8286.79,33.96,0.0,3420,SuperComNet,True,In Stock,2023-04-17
FK_000710,Product 710,Mobiles & Accessories,Apple,28088.19,9030.35,67.85,5.0,2531,Appario Retail,True,In Stock,2023-01-17
FK_000711,Product 711,Automotive,Nike,2429.48,1405.94,42.13,3.5,356,Appario Retail,False,In Stock,2024-06-10
FK_000712,Product 712,Clothing,HP,33508.95,13028.28,61.12,4.0,3081,Appario Retail,False,In Stock,2024-05-13
FK_000713,Product 713,Electronics,Bajaj,16489.85,14171.38,14.06,4.2,2280,SuperComNet,False,Limited Stock,2024-06-08
